Scenario,Random_Seed,Iteration,Num_Experiments,yield_Measurements,yield_IterBest,yield_CumBest,Initial_Data
50,1342,1,4,"[23.23, 68.86]",68.86,84.03,2.0
50,1342,2,6,"[61.09, 43.84]",61.09,84.03,2.0
50,1342,3,8,"[65.32, 61.71]",65.32,84.03,2.0
50,1342,4,10,"[6.73, 18.95]",18.95,84.03,2.0
50,1342,5,12,"[3.6, 32.71]",32.71,84.03,2.0
50,1342,6,14,"[5.22, 5.75]",5.75,84.03,2.0
50,1342,7,16,"[0.0, 0.0]",0.0,84.03,2.0
50,1342,8,18,"[0.0, 57.27]",57.27,84.03,2.0
50,1342,9,20,"[72.24, 63.2]",72.24,84.03,2.0
50,1342,0,2,"[84.03, 0.0]",84.03,84.03,3.0
50,1342,1,4,"[12.23, 46.46]",46.46,84.03,3.0
50,1342,2,6,"[61.09, 63.2]",63.2,84.03,3.0
50,1342,3,8,"[43.84, 31.66]",43.84,84.03,3.0
50,1342,4,10,"[65.32, 52.23]",65.32,84.03,3.0
50,1342,5,12,"[3.6, 5.22]",5.22,84.03,3.0
50,1342,6,14,"[5.75, 0.0]",5.75,84.03,3.0
50,1342,7,16,"[0.0, 0.0]",0.0,84.03,3.0
50,1342,8,18,"[57.27, 47.03]",57.27,84.03,3.0
50,1342,9,20,"[37.38, 3.4]",37.38,84.03,3.0
50,1342,0,2,"[46.46, 63.2]",63.2,63.2,4.0
50,1342,1,4,"[3.6, 5.22]",5.22,63.2,4.0
50,1342,2,6,"[5.75, 0.0]",5.75,63.2,4.0
50,1342,3,8,"[0.0, 0.0]",0.0,63.2,4.0
50,1342,4,10,"[57.27, 47.03]",57.27,63.2,4.0
50,1342,5,12,"[37.38, 3.4]",37.38,63.2,4.0
50,1342,6,14,"[1.71, 0.41]",1.71,63.2,4.0
50,1342,7,16,"[19.55, 14.29]",19.55,63.2,4.0
50,1342,8,18,"[11.68, 43.2]",43.2,63.2,4.0
50,1342,9,20,"[38.03, 38.79]",38.79,63.2,4.0
50,1342,0,2,"[32.36, 43.22]",43.22,43.22,5.0
50,1342,1,4,"[3.6, 5.22]",5.22,43.22,5.0
50,1342,2,6,"[5.75, 0.0]",5.75,43.22,5.0
50,1342,3,8,"[0.0, 0.0]",0.0,43.22,5.0
50,1342,4,10,"[57.27, 47.03]",57.27,57.27,5.0
50,1342,5,12,"[37.38, 3.4]",37.38,57.27,5.0
50,1342,6,14,"[1.71, 0.41]",1.71,57.27,5.0
50,1342,7,16,"[19.55, 14.29]",19.55,57.27,5.0
50,1342,8,18,"[11.68, 43.2]",43.2,57.27,5.0
50,1342,9,20,"[38.03, 38.79]",38.79,57.27,5.0
50,1342,0,2,"[12.23, 32.36]",32.36,32.36,6.0
50,1342,1,4,"[3.6, 5.22]",5.22,32.36,6.0
50,1342,2,6,"[13.19, 43.84]",43.84,43.84,6.0
50,1342,3,8,"[5.75, 0.0]",5.75,43.84,6.0
50,1342,4,10,"[0.0, 0.0]",0.0,43.84,6.0
50,1342,5,12,"[57.27, 47.03]",57.27,57.27,6.0
50,1342,6,14,"[61.71, 82.21]",82.21,82.21,6.0
50,1342,7,16,"[84.17, 86.14]",86.14,86.14,6.0
50,1342,8,18,"[60.68, 0.0]",60.68,86.14,6.0
50,1342,9,20,"[30.03, 84.03]",84.03,86.14,6.0
50,1342,0,2,"[61.71, 85.24]",85.24,85.24,7.0
50,1342,1,4,"[62.75, 39.55]",62.75,85.24,7.0
50,1342,2,6,"[3.6, 5.22]",5.22,85.24,7.0
50,1342,3,8,"[5.75, 0.0]",5.75,85.24,7.0
50,1342,4,10,"[0.0, 0.0]",0.0,85.24,7.0
50,1342,5,12,"[57.27, 47.03]",57.27,85.24,7.0
50,1342,6,14,"[37.38, 3.4]",37.38,85.24,7.0
50,1342,7,16,"[1.71, 0.41]",1.71,85.24,7.0
50,1342,8,18,"[19.55, 14.29]",19.55,85.24,7.0
50,1342,9,20,"[11.68, 43.2]",43.2,85.24,7.0
50,1342,0,2,"[3.6, 0.0]",3.6,3.6,8.0
50,1342,1,4,"[5.22, 5.75]",5.75,5.75,8.0
50,1342,2,6,"[0.0, 0.0]",0.0,5.75,8.0
50,1342,3,8,"[0.0, 57.27]",57.27,57.27,8.0
50,1342,4,10,"[47.03, 37.38]",47.03,57.27,8.0
50,1342,5,12,"[3.4, 1.71]",3.4,57.27,8.0
50,1342,6,14,"[0.41, 19.55]",19.55,57.27,8.0
50,1342,7,16,"[14.29, 11.68]",14.29,57.27,8.0
50,1342,8,18,"[43.2, 38.03]",43.2,57.27,8.0
50,1342,9,20,"[38.79, 14.53]",38.79,57.27,8.0
50,1342,0,2,"[32.36, 43.84]",43.84,43.84,9.0
50,1342,1,4,"[3.6, 5.22]",5.22,43.84,9.0
50,1342,2,6,"[5.75, 0.0]",5.75,43.84,9.0
50,1342,3,8,"[0.0, 0.0]",0.0,43.84,9.0
50,1342,4,10,"[57.27, 47.03]",57.27,57.27,9.0
50,1342,5,12,"[37.38, 3.4]",37.38,57.27,9.0
50,1342,6,14,"[1.71, 0.41]",1.71,57.27,9.0
50,1342,7,16,"[19.55, 14.29]",19.55,57.27,9.0
50,1342,8,18,"[11.68, 43.2]",43.2,57.27,9.0
50,1342,9,20,"[38.03, 38.79]",38.79,57.27,9.0
50,1342,0,2,"[43.84, 0.0]",43.84,43.84,10.0
50,1342,1,4,"[10.34, 23.23]",23.23,43.84,10.0
50,1342,2,6,"[3.6, 5.22]",5.22,43.84,10.0
50,1342,3,8,"[5.75, 0.0]",5.75,43.84,10.0
50,1342,4,10,"[0.0, 0.0]",0.0,43.84,10.0
50,1342,5,12,"[57.27, 47.03]",57.27,57.27,10.0
50,1342,6,14,"[37.38, 3.4]",37.38,57.27,10.0
50,1342,7,16,"[1.71, 0.41]",1.71,57.27,10.0
50,1342,8,18,"[19.55, 14.29]",19.55,57.27,10.0
50,1342,9,20,"[11.68, 43.2]",43.2,57.27,10.0
50,1342,0,2,"[43.84, 0.0]",43.84,43.84,11.0
50,1342,1,4,"[38.79, 36.96]",38.79,43.84,11.0
50,1342,2,6,"[3.6, 5.22]",5.22,43.84,11.0
50,1342,3,8,"[5.75, 0.0]",5.75,43.84,11.0
50,1342,4,10,"[0.0, 0.0]",0.0,43.84,11.0
50,1342,5,12,"[57.27, 47.03]",57.27,57.27,11.0
50,1342,6,14,"[37.38, 3.4]",37.38,57.27,11.0
50,1342,7,16,"[1.71, 0.41]",1.71,57.27,11.0
50,1342,8,18,"[19.55, 14.29]",19.55,57.27,11.0
50,1342,9,20,"[11.68, 43.2]",43.2,57.27,11.0
50,1342,0,2,"[0.0, 82.21]",82.21,82.21,12.0
50,1342,1,4,"[61.71, 85.24]",85.24,85.24,12.0
50,1342,2,6,"[7.84, 16.51]",16.51,85.24,12.0
50,1342,3,8,"[5.75, 0.0]",5.75,85.24,12.0
50,1342,4,10,"[3.6, 46.57]",46.57,85.24,12.0
50,1342,5,12,"[5.22, 0.0]",5.22,85.24,12.0
50,1342,6,14,"[0.0, 0.0]",0.0,85.24,12.0
50,1342,7,16,"[57.27, 47.03]",57.27,85.24,12.0
50,1342,8,18,"[72.24, 84.03]",84.03,85.24,12.0
50,1342,9,20,"[62.75, 43.84]",62.75,85.24,12.0
50,1342,0,2,"[23.23, 0.0]",23.23,23.23,13.0
50,1342,1,4,"[3.6, 5.22]",5.22,23.23,13.0
50,1342,2,6,"[5.75, 0.0]",5.75,23.23,13.0
50,1342,3,8,"[0.0, 0.0]",0.0,23.23,13.0
50,1342,4,10,"[57.27, 47.03]",57.27,57.27,13.0
50,1342,5,12,"[37.38, 3.4]",37.38,57.27,13.0
50,1342,6,14,"[1.71, 0.41]",1.71,57.27,13.0
50,1342,7,16,"[19.55, 14.29]",19.55,57.27,13.0
50,1342,8,18,"[11.68, 43.2]",43.2,57.27,13.0
50,1342,9,20,"[38.03, 38.79]",38.79,57.27,13.0
50,1342,0,2,"[61.71, 85.24]",85.24,85.24,14.0
50,1342,1,4,"[61.09, 63.2]",63.2,85.24,14.0
50,1342,2,6,"[3.6, 5.22]",5.22,85.24,14.0
50,1342,3,8,"[0.0, 28.11]",28.11,85.24,14.0
50,1342,4,10,"[24.55, 51.32]",51.32,85.24,14.0
50,1342,5,12,"[65.32, 24.02]",65.32,85.24,14.0
50,1342,6,14,"[43.84, 23.23]",43.84,85.24,14.0
50,1342,7,16,"[82.21, 62.34]",82.21,85.24,14.0
50,1342,8,18,"[84.03, 8.45]",84.03,85.24,14.0
50,1342,9,20,"[43.22, 36.73]",43.22,85.24,14.0
50,1343,0,2,"[52.2, 61.71]",61.71,61.71,0.0
50,1343,1,4,"[55.7, 61.09]",61.09,61.71,0.0
50,1343,2,6,"[3.6, 5.22]",5.22,61.71,0.0
50,1343,3,8,"[5.75, 0.0]",5.75,61.71,0.0
50,1343,4,10,"[0.0, 0.0]",0.0,61.71,0.0
50,1343,5,12,"[57.27, 47.03]",57.27,61.71,0.0
50,1343,6,14,"[37.38, 3.4]",37.38,61.71,0.0
50,1343,7,16,"[1.71, 0.41]",1.71,61.71,0.0
50,1343,8,18,"[19.55, 14.29]",19.55,61.71,0.0
50,1343,9,20,"[11.68, 43.2]",43.2,61.71,0.0
50,1343,0,2,"[46.46, 63.2]",63.2,63.2,1.0
50,1343,1,4,"[3.6, 5.22]",5.22,63.2,1.0
50,1343,2,6,"[5.75, 0.0]",5.75,63.2,1.0
50,1343,3,8,"[0.0, 0.0]",0.0,63.2,1.0
50,1343,4,10,"[57.27, 47.03]",57.27,63.2,1.0
50,1343,5,12,"[37.38, 3.4]",37.38,63.2,1.0
50,1343,6,14,"[1.71, 0.41]",1.71,63.2,1.0
50,1343,7,16,"[19.55, 14.29]",19.55,63.2,1.0
50,1343,8,18,"[11.68, 43.2]",43.2,63.2,1.0
50,1343,9,20,"[38.03, 38.79]",38.79,63.2,1.0
50,1343,0,2,"[57.27, 63.2]",63.2,63.2,2.0
50,1343,1,4,"[3.6, 5.22]",5.22,63.2,2.0
50,1343,2,6,"[5.75, 0.0]",5.75,63.2,2.0
50,1343,3,8,"[0.0, 0.0]",0.0,63.2,2.0
50,1343,4,10,"[47.03, 37.38]",47.03,63.2,2.0
50,1343,5,12,"[3.4, 1.71]",3.4,63.2,2.0
50,1343,6,14,"[0.41, 19.55]",19.55,63.2,2.0
50,1343,7,16,"[14.29, 11.68]",14.29,63.2,2.0
50,1343,8,18,"[43.2, 38.03]",43.2,63.2,2.0
50,1343,9,20,"[38.79, 14.53]",38.79,63.2,2.0
50,1343,0,2,"[62.34, 7.59]",62.34,62.34,3.0
50,1343,1,4,"[0.0, 40.02]",40.02,62.34,3.0
50,1343,2,6,"[3.6, 5.22]",5.22,62.34,3.0
50,1343,3,8,"[5.75, 0.0]",5.75,62.34,3.0
50,1343,4,10,"[0.0, 0.0]",0.0,62.34,3.0
50,1343,5,12,"[57.27, 47.03]",57.27,62.34,3.0
50,1343,6,14,"[12.23, 5.29]",12.23,62.34,3.0
50,1343,7,16,"[2.72, 6.98]",6.98,62.34,3.0
50,1343,8,18,"[1.03, 0.0]",1.03,62.34,3.0
50,1343,9,20,"[37.38, 3.4]",37.38,62.34,3.0
50,1343,0,2,"[38.78, 17.45]",38.78,38.78,4.0
50,1343,1,4,"[3.6, 5.22]",5.22,38.78,4.0
50,1343,2,6,"[5.75, 0.0]",5.75,38.78,4.0
50,1343,3,8,"[0.0, 0.0]",0.0,38.78,4.0
50,1343,4,10,"[57.27, 47.03]",57.27,57.27,4.0
50,1343,5,12,"[37.38, 3.4]",37.38,57.27,4.0
50,1343,6,14,"[1.71, 0.41]",1.71,57.27,4.0
50,1343,7,16,"[19.55, 14.29]",19.55,57.27,4.0
50,1343,8,18,"[11.68, 43.2]",43.2,57.27,4.0
50,1343,9,20,"[38.03, 38.79]",38.79,57.27,4.0
50,1343,0,2,"[61.71, 15.92]",61.71,61.71,5.0
50,1343,1,4,"[3.6, 5.22]",5.22,61.71,5.0
50,1343,2,6,"[12.44, 43.84]",43.84,61.71,5.0
50,1343,3,8,"[5.75, 0.0]",5.75,61.71,5.0
50,1343,4,10,"[0.0, 0.0]",0.0,61.71,5.0
50,1343,5,12,"[57.27, 47.03]",57.27,61.71,5.0
50,1343,6,14,"[37.38, 3.4]",37.38,61.71,5.0
50,1343,7,16,"[1.71, 0.41]",1.71,61.71,5.0
50,1343,8,18,"[19.55, 14.29]",19.55,61.71,5.0
50,1343,9,20,"[11.68, 43.2]",43.2,61.71,5.0
50,1343,0,2,"[61.09, 84.17]",84.17,84.17,6.0
50,1343,1,4,"[85.24, 82.21]",85.24,85.24,6.0
50,1343,2,6,"[39.55, 43.84]",43.84,85.24,6.0
50,1343,3,8,"[0.0, 66.03]",66.03,85.24,6.0
50,1343,4,10,"[30.03, 52.2]",52.2,85.24,6.0
50,1343,5,12,"[52.77, 27.79]",52.77,85.24,6.0
50,1343,6,14,"[84.03, 51.32]",84.03,85.24,6.0
50,1343,7,16,"[72.24, 65.32]",72.24,85.24,6.0
50,1343,8,18,"[79.33, 44.22]",79.33,85.24,6.0
50,1343,9,20,"[13.31, 54.55]",54.55,85.24,6.0
50,1343,0,2,"[13.19, 36.96]",36.96,36.96,7.0
50,1343,1,4,"[3.6, 5.22]",5.22,36.96,7.0
50,1343,2,6,"[61.71, 85.24]",85.24,85.24,7.0
50,1343,3,8,"[5.75, 0.0]",5.75,85.24,7.0
50,1343,4,10,"[0.0, 0.0]",0.0,85.24,7.0
50,1343,5,12,"[57.27, 47.03]",57.27,85.24,7.0
50,1343,6,14,"[72.9, 0.0]",72.9,85.24,7.0
50,1343,7,16,"[44.4, 40.04]",44.4,85.24,7.0
50,1343,8,18,"[72.24, 63.2]",72.24,85.24,7.0
50,1343,9,20,"[84.03, 36.73]",84.03,85.24,7.0
50,1343,0,2,"[72.24, 46.46]",72.24,72.24,8.0
50,1343,1,4,"[55.7, 61.09]",61.09,72.24,8.0
50,1343,2,6,"[3.6, 5.22]",5.22,72.24,8.0
50,1343,3,8,"[5.75, 0.0]",5.75,72.24,8.0
50,1343,4,10,"[0.0, 0.0]",0.0,72.24,8.0
50,1343,5,12,"[57.27, 47.03]",57.27,72.24,8.0
50,1343,6,14,"[37.38, 3.4]",37.38,72.24,8.0
50,1343,7,16,"[1.71, 0.41]",1.71,72.24,8.0
50,1343,8,18,"[19.55, 14.29]",19.55,72.24,8.0
50,1343,9,20,"[11.68, 43.2]",43.2,72.24,8.0
50,1343,0,2,"[0.0, 14.68]",14.68,14.68,9.0
50,1343,1,4,"[28.9, 43.84]",43.84,43.84,9.0
50,1343,2,6,"[3.6, 5.22]",5.22,43.84,9.0
50,1343,3,8,"[5.75, 0.0]",5.75,43.84,9.0
50,1343,4,10,"[0.0, 0.0]",0.0,43.84,9.0
50,1343,5,12,"[57.27, 47.03]",57.27,57.27,9.0
50,1343,6,14,"[37.38, 3.4]",37.38,57.27,9.0
50,1343,7,16,"[1.71, 0.41]",1.71,57.27,9.0
50,1343,8,18,"[19.55, 14.29]",19.55,57.27,9.0
50,1343,9,20,"[11.68, 43.2]",43.2,57.27,9.0
50,1343,0,2,"[0.0, 0.0]",0.0,0.0,10.0
50,1343,1,4,"[3.6, 5.22]",5.22,5.22,10.0
50,1343,2,6,"[5.75, 0.0]",5.75,5.75,10.0
50,1343,3,8,"[0.0, 0.0]",0.0,5.75,10.0
50,1343,4,10,"[57.27, 47.03]",57.27,57.27,10.0
50,1343,5,12,"[37.38, 3.4]",37.38,57.27,10.0
50,1343,6,14,"[1.71, 0.41]",1.71,57.27,10.0
50,1343,7,16,"[19.55, 14.29]",19.55,57.27,10.0
50,1343,8,18,"[11.68, 43.2]",43.2,57.27,10.0
50,1343,9,20,"[38.03, 38.79]",38.79,57.27,10.0
50,1343,0,2,"[0.0, 0.0]",0.0,0.0,11.0
50,1343,1,4,"[75.28, 84.03]",84.03,84.03,11.0
50,1343,2,6,"[61.09, 0.0]",61.09,84.03,11.0
50,1343,3,8,"[38.79, 36.96]",38.79,84.03,11.0
50,1343,4,10,"[43.84, 63.2]",63.2,84.03,11.0
50,1343,5,12,"[37.4, 36.73]",37.4,84.03,11.0
50,1343,6,14,"[72.24, 40.47]",72.24,84.03,11.0
50,1343,7,16,"[57.27, 31.66]",57.27,84.03,11.0
50,1343,8,18,"[17.45, 57.18]",57.18,84.03,11.0
50,1343,9,20,"[11.07, 23.23]",23.23,84.03,11.0
50,1343,0,2,"[43.84, 63.2]",63.2,63.2,12.0
50,1343,1,4,"[3.6, 5.22]",5.22,63.2,12.0
50,1343,2,6,"[5.75, 0.0]",5.75,63.2,12.0
50,1343,3,8,"[0.0, 0.0]",0.0,63.2,12.0
50,1343,4,10,"[57.27, 47.03]",57.27,63.2,12.0
50,1343,5,12,"[37.38, 3.4]",37.38,63.2,12.0
50,1343,6,14,"[1.71, 0.41]",1.71,63.2,12.0
50,1343,7,16,"[19.55, 14.29]",19.55,63.2,12.0
50,1343,8,18,"[11.68, 43.2]",43.2,63.2,12.0
50,1343,9,20,"[38.03, 38.79]",38.79,63.2,12.0
50,1343,0,2,"[61.09, 63.2]",63.2,63.2,13.0
50,1343,1,4,"[3.6, 5.22]",5.22,63.2,13.0
50,1343,2,6,"[5.75, 0.0]",5.75,63.2,13.0
50,1343,3,8,"[0.0, 0.0]",0.0,63.2,13.0
50,1343,4,10,"[57.27, 47.03]",57.27,63.2,13.0
50,1343,5,12,"[37.38, 3.4]",37.38,63.2,13.0
50,1343,6,14,"[1.71, 0.41]",1.71,63.2,13.0
50,1343,7,16,"[19.55, 14.29]",19.55,63.2,13.0
50,1343,8,18,"[11.68, 43.2]",43.2,63.2,13.0
50,1343,9,20,"[38.03, 38.79]",38.79,63.2,13.0
50,1343,0,2,"[0.0, 0.97]",0.97,0.97,14.0
50,1343,1,4,"[3.6, 5.22]",5.22,5.22,14.0
50,1343,2,6,"[63.2, 43.22]",63.2,63.2,14.0
50,1343,3,8,"[5.75, 0.0]",5.75,63.2,14.0
50,1343,4,10,"[0.0, 0.0]",0.0,63.2,14.0
50,1343,5,12,"[57.27, 47.03]",57.27,63.2,14.0
50,1343,6,14,"[37.38, 3.4]",37.38,63.2,14.0
50,1343,7,16,"[1.71, 0.41]",1.71,63.2,14.0
50,1343,8,18,"[19.55, 14.29]",19.55,63.2,14.0
50,1343,9,20,"[11.68, 43.2]",43.2,63.2,14.0
50,1344,0,2,"[11.68, 12.23]",12.23,12.23,0.0
50,1344,1,4,"[3.6, 5.22]",5.22,12.23,0.0
50,1344,2,6,"[5.75, 0.0]",5.75,12.23,0.0
50,1344,3,8,"[0.0, 0.0]",0.0,12.23,0.0
50,1344,4,10,"[57.27, 47.03]",57.27,57.27,0.0
50,1344,5,12,"[38.8, 84.03]",84.03,84.03,0.0
50,1344,6,14,"[37.38, 3.4]",37.38,84.03,0.0
50,1344,7,16,"[1.71, 0.41]",1.71,84.03,0.0
50,1344,8,18,"[19.55, 14.29]",19.55,84.03,0.0
50,1344,9,20,"[43.2, 38.03]",43.2,84.03,0.0
50,1344,0,2,"[0.0, 0.0]",0.0,0.0,1.0
50,1344,1,4,"[61.09, 0.0]",61.09,61.09,1.0
50,1344,2,6,"[19.55, 46.46]",46.46,61.09,1.0
50,1344,3,8,"[37.37, 63.2]",63.2,63.2,1.0
50,1344,4,10,"[3.6, 5.22]",5.22,63.2,1.0
50,1344,5,12,"[5.75, 0.0]",5.75,63.2,1.0
50,1344,6,14,"[0.0, 0.0]",0.0,63.2,1.0
50,1344,7,16,"[57.27, 47.03]",57.27,63.2,1.0
50,1344,8,18,"[37.38, 3.4]",37.38,63.2,1.0
50,1344,9,20,"[1.71, 0.41]",1.71,63.2,1.0
50,1344,0,2,"[11.24, 68.86]",68.86,68.86,2.0
50,1344,1,4,"[61.09, 84.03]",84.03,84.03,2.0
50,1344,2,6,"[23.23, 85.24]",85.24,85.24,2.0
50,1344,3,8,"[0.0, 75.4]",75.4,85.24,2.0
50,1344,4,10,"[61.71, 62.34]",62.34,85.24,2.0
50,1344,5,12,"[44.4, 46.57]",46.57,85.24,2.0
50,1344,6,14,"[43.84, 37.58]",43.84,85.24,2.0
50,1344,7,16,"[65.32, 40.02]",65.32,85.24,2.0
50,1344,8,18,"[24.05, 37.3]",37.3,85.24,2.0
50,1344,9,20,"[9.96, 40.04]",40.04,85.24,2.0
50,1344,0,2,"[0.0, 0.0]",0.0,0.0,3.0
50,1344,1,4,"[61.09, 75.28]",75.28,75.28,3.0
50,1344,2,6,"[3.6, 5.22]",5.22,75.28,3.0
50,1344,3,8,"[5.75, 0.0]",5.75,75.28,3.0
50,1344,4,10,"[0.0, 0.0]",0.0,75.28,3.0
50,1344,5,12,"[57.27, 47.03]",57.27,75.28,3.0
50,1344,6,14,"[37.38, 3.4]",37.38,75.28,3.0
50,1344,7,16,"[1.71, 0.41]",1.71,75.28,3.0
50,1344,8,18,"[19.55, 14.29]",19.55,75.28,3.0
50,1344,9,20,"[11.68, 43.2]",43.2,75.28,3.0
50,1344,0,2,"[0.0, 0.0]",0.0,0.0,4.0
50,1344,1,4,"[43.84, 0.0]",43.84,43.84,4.0
50,1344,2,6,"[46.46, 0.0]",46.46,46.46,4.0
50,1344,3,8,"[3.6, 5.22]",5.22,46.46,4.0
50,1344,4,10,"[5.75, 0.0]",5.75,46.46,4.0
50,1344,5,12,"[0.0, 0.0]",0.0,46.46,4.0
50,1344,6,14,"[57.27, 47.03]",57.27,57.27,4.0
50,1344,7,16,"[37.38, 3.4]",37.38,57.27,4.0
50,1344,8,18,"[1.71, 0.41]",1.71,57.27,4.0
50,1344,9,20,"[19.55, 14.29]",19.55,57.27,4.0
50,1344,0,2,"[61.71, 85.24]",85.24,85.24,5.0
50,1344,1,4,"[84.03, 63.2]",84.03,85.24,5.0
50,1344,2,6,"[61.09, 0.0]",61.09,85.24,5.0
50,1344,3,8,"[14.72, 43.84]",43.84,85.24,5.0
50,1344,4,10,"[18.38, 52.2]",52.2,85.24,5.0
50,1344,5,12,"[65.32, 51.32]",65.32,85.24,5.0
50,1344,6,14,"[31.58, 25.67]",31.58,85.24,5.0
50,1344,7,16,"[28.02, 82.21]",82.21,85.24,5.0
50,1344,8,18,"[52.77, 60.68]",60.68,85.24,5.0
50,1344,9,20,"[57.27, 86.14]",86.14,86.14,5.0
50,1344,0,2,"[61.09, 43.84]",61.09,61.09,6.0
50,1344,1,4,"[3.6, 5.22]",5.22,61.09,6.0
50,1344,2,6,"[5.75, 0.0]",5.75,61.09,6.0
50,1344,3,8,"[0.0, 0.0]",0.0,61.09,6.0
50,1344,4,10,"[57.27, 47.03]",57.27,61.09,6.0
50,1344,5,12,"[37.38, 3.4]",37.38,61.09,6.0
50,1344,6,14,"[1.71, 0.41]",1.71,61.09,6.0
50,1344,7,16,"[19.55, 14.29]",19.55,61.09,6.0
50,1344,8,18,"[11.68, 43.2]",43.2,61.09,6.0
50,1344,9,20,"[38.03, 38.79]",38.79,61.09,6.0
50,1344,0,2,"[0.0, 3.68]",3.68,3.68,7.0
50,1344,1,4,"[24.55, 43.84]",43.84,43.84,7.0
50,1344,2,6,"[3.6, 5.22]",5.22,43.84,7.0
50,1344,3,8,"[5.75, 0.0]",5.75,43.84,7.0
50,1344,4,10,"[0.0, 0.0]",0.0,43.84,7.0
50,1344,5,12,"[57.27, 47.03]",57.27,57.27,7.0
50,1344,6,14,"[37.38, 3.4]",37.38,57.27,7.0
50,1344,7,16,"[1.71, 0.41]",1.71,57.27,7.0
50,1344,8,18,"[19.55, 14.29]",19.55,57.27,7.0
50,1344,9,20,"[11.68, 43.2]",43.2,57.27,7.0
50,1344,0,2,"[61.71, 7.59]",61.71,61.71,8.0
50,1344,1,4,"[61.09, 43.84]",61.09,61.71,8.0
50,1344,2,6,"[86.37, 0.0]",86.37,86.37,8.0
50,1344,3,8,"[46.46, 72.9]",72.9,86.37,8.0
50,1344,4,10,"[79.33, 63.2]",79.33,86.37,8.0
50,1344,5,12,"[72.24, 30.03]",72.24,86.37,8.0
50,1344,6,14,"[26.56, 52.2]",52.2,86.37,8.0
50,1344,7,16,"[57.18, 48.64]",57.18,86.37,8.0
50,1344,8,18,"[57.27, 55.17]",57.27,86.37,8.0
50,1344,9,20,"[30.41, 31.85]",31.85,86.37,8.0
50,1344,0,2,"[57.27, 43.22]",57.27,57.27,9.0
50,1344,1,4,"[3.6, 5.22]",5.22,57.27,9.0
50,1344,2,6,"[43.84, 52.23]",52.23,57.27,9.0
50,1344,3,8,"[5.75, 0.0]",5.75,57.27,9.0
50,1344,4,10,"[0.0, 0.0]",0.0,57.27,9.0
50,1344,5,12,"[47.03, 37.38]",47.03,57.27,9.0
50,1344,6,14,"[3.4, 1.71]",3.4,57.27,9.0
50,1344,7,16,"[0.41, 19.55]",19.55,57.27,9.0
50,1344,8,18,"[14.29, 11.68]",14.29,57.27,9.0
50,1344,9,20,"[43.2, 38.03]",43.2,57.27,9.0
50,1344,0,2,"[0.41, 0.0]",0.41,0.41,10.0
50,1344,1,4,"[3.6, 5.22]",5.22,5.22,10.0
50,1344,2,6,"[5.75, 0.0]",5.75,5.75,10.0
50,1344,3,8,"[0.0, 0.0]",0.0,5.75,10.0
50,1344,4,10,"[57.27, 47.03]",57.27,57.27,10.0
50,1344,5,12,"[37.38, 3.4]",37.38,57.27,10.0
50,1344,6,14,"[1.71, 19.55]",19.55,57.27,10.0
50,1344,7,16,"[14.29, 11.68]",14.29,57.27,10.0
50,1344,8,18,"[43.2, 38.03]",43.2,57.27,10.0
50,1344,9,20,"[38.79, 14.53]",38.79,57.27,10.0
50,1344,0,2,"[86.14, 63.2]",86.14,86.14,11.0
50,1344,1,4,"[0.0, 85.24]",85.24,86.14,11.0
50,1344,2,6,"[61.09, 23.23]",61.09,86.14,11.0
50,1344,3,8,"[72.24, 60.68]",72.24,86.14,11.0
50,1344,4,10,"[79.33, 31.66]",79.33,86.14,11.0
50,1344,5,12,"[52.2, 61.71]",61.71,86.14,11.0
50,1344,6,14,"[43.84, 51.32]",51.32,86.14,11.0
50,1344,7,16,"[57.27, 31.85]",57.27,86.14,11.0
50,1344,8,18,"[82.21, 44.22]",82.21,86.14,11.0
50,1344,9,20,"[28.02, 24.02]",28.02,86.14,11.0
50,1344,0,2,"[0.0, 61.71]",61.71,61.71,12.0
50,1344,1,4,"[84.03, 0.0]",84.03,84.03,12.0
50,1344,2,6,"[23.23, 65.32]",65.32,84.03,12.0
50,1344,3,8,"[61.09, 15.86]",61.09,84.03,12.0
50,1344,4,10,"[43.84, 31.66]",43.84,84.03,12.0
50,1344,5,12,"[84.17, 23.71]",84.17,84.17,12.0
50,1344,6,14,"[43.2, 38.79]",43.2,84.17,12.0
50,1344,7,16,"[36.73, 18.93]",36.73,84.17,12.0
50,1344,8,18,"[36.96, 31.85]",36.96,84.17,12.0
50,1344,9,20,"[72.24, 28.74]",72.24,84.17,12.0
50,1344,0,2,"[0.0, 0.0]",0.0,0.0,13.0
50,1344,1,4,"[62.75, 61.09]",62.75,62.75,13.0
50,1344,2,6,"[3.6, 5.22]",5.22,62.75,13.0
50,1344,3,8,"[5.75, 0.0]",5.75,62.75,13.0
50,1344,4,10,"[0.0, 0.0]",0.0,62.75,13.0
50,1344,5,12,"[57.27, 47.03]",57.27,62.75,13.0
50,1344,6,14,"[37.38, 3.4]",37.38,62.75,13.0
50,1344,7,16,"[1.71, 0.41]",1.71,62.75,13.0
50,1344,8,18,"[19.55, 14.29]",19.55,62.75,13.0
50,1344,9,20,"[11.68, 43.2]",43.2,62.75,13.0
50,1344,0,2,"[61.09, 85.24]",85.24,85.24,14.0
50,1344,1,4,"[3.6, 5.22]",5.22,85.24,14.0
50,1344,2,6,"[5.75, 0.0]",5.75,85.24,14.0
